com_id,communities,person_id
8,Bisexual Allied,8518
9,Transgender Allied,8518
11,Kink Allied,8518
16,Body Positivity,8518
19,Gay Allied,8518
21,Open Relationships Non-Monogamy,8518
2,Veterans,8521
2,Veterans,8522
22,Cancer,8522
8,Bisexual Allied,8524
16,Body Positivity,8525
2,Veterans,8526
16,Body Positivity,8526
22,Cancer,8526
1,Sex-Positive,8527
4,Queer Allied,8527
8,Bisexual Allied,8527
9,Transgender Allied,8527
11,Kink Allied,8527
21,Open Relationships Non-Monogamy,8527
2,Veterans,8530
3,Non-Binary Allied,8531
4,Queer Allied,8531
5,Lesbian Allied,8531
8,Bisexual Allied,8531
9,Transgender Allied,8531
15,Intersex Allied,8531
19,Gay Allied,8531
21,Open Relationships Non-Monogamy,8531
16,Body Positivity,8532
4,Queer Allied,8534
5,Lesbian Allied,8534
9,Transgender Allied,8534
10,Racial Justice Allied,8534
16,Body Positivity,8534
19,Gay Allied,8534
3,Non-Binary Allied,8536
4,Queer Allied,8536
9,Transgender Allied,8536
3,Non-Binary Allied,8538
4,Queer Allied,8538
5,Lesbian Allied,8538
7,HIV / AIDS Allied,8538
8,Bisexual Allied,8538
9,Transgender Allied,8538
16,Body Positivity,8538
1,Sex-Positive,8539
3,Non-Binary Allied,8539
4,Queer Allied,8539
5,Lesbian Allied,8539
8,Bisexual Allied,8539
9,Transgender Allied,8539
10,Racial Justice Allied,8539
11,Kink Allied,8539
13,Sex Worker Allied,8539
16,Body Positivity,8539
19,Gay Allied,8539
3,Non-Binary Allied,8541
4,Queer Allied,8541
5,Lesbian Allied,8541
7,HIV / AIDS Allied,8541
8,Bisexual Allied,8541
10,Racial Justice Allied,8541
19,Gay Allied,8541
22,Cancer,8547
5,Lesbian Allied,8552
8,Bisexual Allied,8552
19,Gay Allied,8552
22,Cancer,8552
3,Non-Binary Allied,8553
9,Transgender Allied,8553
19,Gay Allied,8553
0,Immuno-disorders,8556
3,Non-Binary Allied,8556
4,Queer Allied,8556
5,Lesbian Allied,8556
7,HIV / AIDS Allied,8556
9,Transgender Allied,8556
12,Single Mother,8556
16,Body Positivity,8556
19,Gay Allied,8556
22,Cancer,8556
3,Non-Binary Allied,8558
4,Queer Allied,8558
5,Lesbian Allied,8558
8,Bisexual Allied,8558
9,Transgender Allied,8558
19,Gay Allied,8558
21,Open Relationships Non-Monogamy,8558
22,Cancer,8558
19,Gay Allied,8559
0,Immuno-disorders,8560
3,Non-Binary Allied,8560
4,Queer Allied,8560
5,Lesbian Allied,8560
8,Bisexual Allied,8560
9,Transgender Allied,8560
10,Racial Justice Allied,8560
13,Sex Worker Allied,8560
15,Intersex Allied,8560
16,Body Positivity,8560
19,Gay Allied,8560
2,Veterans,8562
3,Non-Binary Allied,8562
4,Queer Allied,8562
9,Transgender Allied,8562
10,Racial Justice Allied,8562
13,Sex Worker Allied,8562
19,Gay Allied,8562
1,Sex-Positive,8565
3,Non-Binary Allied,8565
4,Queer Allied,8565
5,Lesbian Allied,8565
7,HIV / AIDS Allied,8565
8,Bisexual Allied,8565
9,Transgender Allied,8565
10,Racial Justice Allied,8565
11,Kink Allied,8565
13,Sex Worker Allied,8565
15,Intersex Allied,8565
19,Gay Allied,8565
21,Open Relationships Non-Monogamy,8565
1,Sex-Positive,8566
2,Veterans,8566
3,Non-Binary Allied,8566
4,Queer Allied,8566
5,Lesbian Allied,8566
6,Vegan Allied,8566
7,HIV / AIDS Allied,8566
8,Bisexual Allied,8566
9,Transgender Allied,8566
10,Racial Justice Allied,8566
11,Kink Allied,8566
13,Sex Worker Allied,8566
15,Intersex Allied,8566
16,Body Positivity,8566
19,Gay Allied,8566
20,Aviation Professionals,8566
21,Open Relationships Non-Monogamy,8566
22,Cancer,8566
1,Sex-Positive,8567
3,Non-Binary Allied,8567
4,Queer Allied,8567
5,Lesbian Allied,8567
6,Vegan Allied,8567
7,HIV / AIDS Allied,8567
8,Bisexual Allied,8567
9,Transgender Allied,8567
10,Racial Justice Allied,8567
11,Kink Allied,8567
13,Sex Worker Allied,8567
14,Little Person Allied,8567
15,Intersex Allied,8567
16,Body Positivity,8567
19,Gay Allied,8567
21,Open Relationships Non-Monogamy,8567
22,Cancer,8567
1,Sex-Positive,8568
2,Veterans,8568
3,Non-Binary Allied,8568
4,Queer Allied,8568
5,Lesbian Allied,8568
7,HIV / AIDS Allied,8568
8,Bisexual Allied,8568
9,Transgender Allied,8568
10,Racial Justice Allied,8568
11,Kink Allied,8568
15,Intersex Allied,8568
19,Gay Allied,8568
21,Open Relationships Non-Monogamy,8568
22,Cancer,8568
2,Veterans,8569
3,Non-Binary Allied,8569
4,Queer Allied,8569
5,Lesbian Allied,8569
7,HIV / AIDS Allied,8569
9,Transgender Allied,8569
10,Racial Justice Allied,8569
15,Intersex Allied,8569
16,Body Positivity,8569
19,Gay Allied,8569
2,Veterans,8570
5,Lesbian Allied,8570
6,Vegan Allied,8570
12,Single Mother,8570
16,Body Positivity,8570
19,Gay Allied,8570
21,Open Relationships Non-Monogamy,8570
22,Cancer,8570
1,Sex-Positive,8571
5,Lesbian Allied,8571
6,Vegan Allied,8571
7,HIV / AIDS Allied,8571
8,Bisexual Allied,8571
9,Transgender Allied,8571
10,Racial Justice Allied,8571
11,Kink Allied,8571
16,Body Positivity,8571
19,Gay Allied,8571
20,Aviation Professionals,8571
21,Open Relationships Non-Monogamy,8571
22,Cancer,8571
19,Gay Allied,8573
22,Cancer,8574
0,Immuno-disorders,8575
3,Non-Binary Allied,8575
4,Queer Allied,8575
5,Lesbian Allied,8575
9,Transgender Allied,8575
12,Single Mother,8575
19,Gay Allied,8575
22,Cancer,8575
2,Veterans,8577
5,Lesbian Allied,8577
7,HIV / AIDS Allied,8577
8,Bisexual Allied,8577
9,Transgender Allied,8577
19,Gay Allied,8577
22,Cancer,8577
3,Non-Binary Allied,8579
4,Queer Allied,8579
5,Lesbian Allied,8579
8,Bisexual Allied,8579
10,Racial Justice Allied,8579
12,Single Mother,8579
19,Gay Allied,8579
